City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
65,mecitozu,40.5206,35.2953,12.270000000000039,93,2,2.05,TR,1694985218
66,mae hong son,19.3015,97.9666,23.260000000000048,99,100,0.5,TH,1694985219
67,qaqortoq,60.7182,-46.0385,3.7700000000000387,55,0,2.71,GL,1694985220
68,avarua,-21.2075,-159.7708,21.99000000000001,73,75,4.63,CK,1694985221
69,rudnichnyy,59.6987,60.2884,8.970000000000027,94,94,1.25,RU,1694985222
70,sebastopol,44.6054,33.5221,18.129999999999995,59,0,3.67,UA,1694985222
71,chiang rai,19.9069,99.8333,23.920000000000016,99,75,0.0,TH,1694985223
72,hermanus,-34.4175,19.2361,9.910000000000025,81,0,3.43,ZA,1694985224
73,fisterra,42.9065,-9.2638,18.939999999999998,89,98,13.01,ES,1694985224
74,saldanha,-32.9978,17.9456,12.430000000000007,78,0,4.41,ZA,1694985225
75,zharkent,44.1657,80.0027,15.07000000000005,56,60,1.66,KZ,1694985226
76,morant bay,17.8821,-76.4116,31.77000000000004,72,66,2.86,JM,1694985227
77,quellon,-43.12,-73.6203,7.510000000000048,73,48,2.35,CL,1694985227
78,ambodifotatra,-19.1786,48.8769,21.360000000000014,84,64,1.22,MG,1694985228
79,solano,-2.81,-78.9342,21.730000000000018,28,75,6.17,EC,1694985229
80,iqaluit,63.7494,-68.5219,1.9700000000000273,69,40,5.66,CA,1694985229
81,seogwipo,33.2573,126.5153,22.04000000000002,83,0,1.93,KR,1694985230
82,puerto ayora,-0.7472,-90.3134,29.340000000000032,90,98,3.13,EC,1694985231
83,el daein,11.4612,26.1311,24.04000000000002,82,71,5.52,SD,1694985232
84,puerto baquerizo moreno,-0.9026,-89.6102,27.810000000000002,69,75,6.69,EC,1694985233
85,gapyeong,37.8253,127.5166,22.200000000000045,99,35,0.49,KR,1694985233
86,rukban,14.4158,43.9416,23.950000000000045,64,80,1.97,YE,1694985234
87,zarzis,33.5037,11.1097,26.30000000000001,69,0,4.37,TN,1694985235
88,colares,-0.9364,-48.2803,28.560000000000002,70,65,6.61,BR,1694985235
89,mulanje,-16.0262,35.5096,24.53000000000003,33,0,2.95,MW,1694985236
90,san juan,18.4653,-66.1167,30.810000000000002,80,75,6.69,PR,1694985237
91,wau,7.7001,27.9909,21.450000000000045,97,98,1.79,SS,1694985237
92,estrela,-29.5011,-51.9622,26.840000000000032,79,0,1.89,BR,1694985238
93,crane,31.3957,-102.3521,29.180000000000007,37,9,1.99,US,1694985239
94,tual,-5.639,132.7429,24.700000000000045,81,30,8.59,ID,1694985240
95,luderitz,-26.65,15.1573,15.54000000000002,57,0,8.74,,1694985240
96,west island,-12.1459,96.8423,24.03000000000003,88,75,8.23,CC,1694985241
97,slave lake,55.2811,-114.7718,17.0,55,0,2.57,CA,1694985242
98,yagry,64.6174,39.8261,9.590000000000032,94,100,4.49,RU,1694985243
99,adamstown,-25.0667,-130.1002,18.460000000000036,70,96,5.9,PN,1694985244
100,biltine,14.5252,20.9287,30.52000000000004,17,0,3.04,TD,1694985244
101,lebu,-37.61,-73.6559,10.060000000000002,63,4,4.68,CL,1694985245
102,vimmerby,57.6833,15.8333,11.350000000000023,86,87,2.72,SE,1694985246
103,ilulissat,69.2197,-51.0986,2.160000000000025,87,100,3.09,GL,1694985128
104,anibare,-0.5308,166.9508,28.920000000000016,71,87,7.69,NR,1694985247
105,yellowknife,62.4541,-114.3774,16.720000000000027,60,100,5.14,CA,1694985248
106,margaret river,-33.9532,115.0769,13.490000000000009,66,94,6.37,AU,1694985249
107,puerto san carlos,-12.6608,-63.55,38.97000000000003,21,67,2.19,BR,1694985250
108,piet retief,-27.0067,30.8078,11.650000000000034,94,100,1.67,ZA,1694985250
109,papatowai,-46.5619,169.4708,7.510000000000048,86,86,10.34,NZ,1694985251
110,shakawe,-18.3633,21.8398,21.640000000000043,14,0,2.52,BW,1694985252
111,nar'yan-mar,67.638,53.0071,4.050000000000011,82,100,3.6,RU,1694985253
112,afaahiti,-17.739,-149.29,27.510000000000048,88,67,6.25,PF,1694985253
113,thompson,55.7433,-97.8635,21.100000000000023,60,20,3.09,CA,1694985254
114,olonkinbyen,70.9224,-8.716,2.8700000000000045,74,20,8.72,SJ,1694985255
115,port mathurin,-19.6808,63.4221,23.129999999999995,77,2,9.92,MU,1694985256
116,ketchikan,55.3431,-131.6467,12.260000000000048,94,100,6.69,US,1694985256
117,kayangel,8.0822,134.719,28.0,73,100,1.53,PW,1694985258
118,laojunmiao,33.3841,114.8906,23.860000000000014,77,100,1.56,CN,1694985259
119,bandon,43.1196,-124.4094,26.30000000000001,73,69,5.36,US,1694985260
120,naryn,41.4255,76.0058,10.260000000000048,69,89,1.8,KG,1694985261
121,cholpon-ata,42.6513,77.075,12.930000000000007,77,96,0.75,KG,1694985262
122,inhambane,-23.866,35.3844,20.470000000000027,78,100,7.33,MZ,1694985262
123,valencia,39.4697,-0.3763,23.110000000000014,84,0,2.06,ES,1694985263
124,nemuro,43.3301,145.5829,18.80000000000001,96,100,8.63,JP,1694985264
125,durban,-29.8618,31.0099,16.53000000000003,72,100,1.91,ZA,1694985265
126,newman,37.3139,-121.0204,29.470000000000027,34,81,2.16,US,1694985266
127,smithers,54.7792,-127.1761,15.180000000000007,82,75,3.09,CA,1694985266
128,keflavik,63.9998,-22.5565,6.240000000000009,81,20,3.09,IS,1694985020
129,vavoua,7.3829,-6.4759,22.420000000000016,97,100,0.67,CI,1694985268
130,walvis bay,-22.9543,14.5075,12.830000000000041,86,0,2.13,,1694985269
131,okhotsk,59.3644,143.2411,5.28000000000003,64,0,6.02,RU,1694985269
132,lompoc,34.6392,-120.4579,28.160000000000025,70,0,4.02,US,1694985100
133,arraial do cabo,-22.9663,-42.0244,23.99000000000001,78,0,7.72,BR,1694985271
134,portland,45.5202,-122.6742,24.82000000000005,47,75,3.6,US,1694985272
135,paramonga,-10.6752,-77.8185,20.629999999999995,80,100,4.55,PE,1694985272
136,tiksi,71.6366,128.8685,-0.6099999999999568,89,100,2.69,RU,1694985273
137,toliara,-23.3542,43.6697,21.910000000000025,85,0,4.35,MG,1694985274
138,pielavesi,63.2333,26.75,8.689999999999998,88,91,4.56,FI,1694985274
139,kongolo,6.0309,13.9661,18.980000000000018,97,95,1.2,CM,1694985275
140,ghanzi,-21.6968,21.6457,19.850000000000023,13,0,4.17,BW,1694985276
141,decatur,39.8454,-88.9524,21.900000000000034,60,75,8.23,US,1694985277
142,stanley,-51.6951,-57.8492,-1.8100000000000023,89,100,7.42,FK,1694985277
143,sorong,-0.8634,131.2545,24.82000000000005,88,100,6.3,ID,1694985278
144,cockburn town,21.4608,-71.14,29.30000000000001,71,6,5.0,TC,1694985279
145,alice springs,-23.6984,133.8813,12.75,35,0,0.0,AU,1694985280
146,udachny,66.4118,112.2517,-6.609999999999957,95,24,2.1,RU,1694985280
147,colonia,50.9384,6.96,23.30000000000001,76,0,3.09,DE,1694985281
148,jamestown,-15.9277,-5.7161,18.120000000000005,75,100,9.46,SH,1694985282
149,georgetown,6.8137,-58.1624,29.129999999999995,66,96,4.65,GY,1694985282
150,xinyuan,43.4326,83.2277,12.420000000000016,60,100,1.44,CN,1694985283
151,chegdomyn,51.1345,133.0356,10.660000000000025,97,100,0.75,RU,1694985284
152,vorkuta,67.5036,64.0627,1.0,94,10,2.94,RU,1694985284
153,punta arenas,-53.1626,-70.9078,4.160000000000025,52,0,5.14,CL,1694985285
154,orcopampa,-15.954,-72.4859,26.55000000000001,37,7,4.24,PE,1694985286
155,otjiwarongo,-20.4636,16.6491,19.350000000000023,15,1,2.23,,1694985287
156,kupang,-10.1632,123.6018,24.230000000000018,73,20,4.12,ID,1694985287
157,belyy yar,53.5964,91.3824,6.920000000000016,93,0,0.0,RU,1694985288
158,iskateley,67.6762,53.1292,4.010000000000048,82,100,3.47,RU,1694985289
159,zeya,53.7404,127.2716,8.910000000000025,96,100,1.99,RU,1694985290
160,port elizabeth,-33.9617,25.6208,12.310000000000002,76,0,2.06,ZA,1694985291
161,happy valley-goose bay,53.2964,-60.3112,11.29000000000002,93,100,10.29,CA,1694985291
162,kantunilkin,21.1017,-87.4869,30.879999999999995,59,65,2.29,MX,1694985292
163,fort bragg,35.1403,-79.1541,22.83000000000004,98,75,3.09,US,1694985293
164,port lincoln,-34.7212,135.8592,13.490000000000009,86,86,3.87,AU,1694985293
165,xilin hot,43.9312,116.0789,11.810000000000002,81,42,2.84,CN,1694985294
166,nabire,-3.3603,135.5024,24.060000000000002,89,97,1.39,ID,1694985295
167,panacan,7.1515,125.6587,24.060000000000002,100,75,0.51,PH,1694985296
168,klyuchi,56.3182,160.8422,5.930000000000007,85,73,0.54,RU,1694985296
169,sefwi wiawso,6.2053,-2.4882,22.420000000000016,99,100,1.17,GH,1694985297
170,igarka,67.4566,86.5308,5.3700000000000045,73,100,5.71,RU,1694985298
171,enriquillo,17.8989,-71.2338,31.82000000000005,67,88,3.83,DO,1694985299
172,ambovombe,-25.1784,46.0877,20.55000000000001,90,0,3.49,MG,1694985299
173,san alberto,-24.9765,-54.9116,28.870000000000005,48,0,3.34,PY,1694985300
174,kitimat,54.0536,-128.6541,14.270000000000039,95,100,5.81,CA,1694985301
175,suntar,62.1575,117.6463,1.6899999999999977,97,100,5.69,RU,1694985301
176,ain sukhna,29.5914,32.3419,26.74000000000001,48,0,3.08,EG,1694985302
177,hammerfest,70.6413,23.8361,5.439999999999998,81,75,5.14,NO,1694985303
178,sitka,57.0525,-135.3376,12.900000000000034,71,100,6.69,US,1694985304
179,weno,7.4401,151.857,26.470000000000027,89,100,3.6,FM,1694985306
180,college,45.3266,-75.8386,24.170000000000016,46,75,4.12,CA,1694985307
181,dahanu,19.9887,72.7338,26.480000000000018,87,99,6.6,IN,1694985307
182,woods creek,47.8875,-121.8971,22.32000000000005,61,97,2.68,US,1694985308
183,prineville,44.2998,-120.835,32.39000000000004,16,0,3.09,US,1694985309
184,dudinka,69.4061,86.1751,5.920000000000016,73,100,5.36,RU,1694985310
185,arteche,11.6821,124.8624,25.28000000000003,91,51,1.9,PH,1694985310
186,tupiza,-21.4438,-65.7208,24.700000000000045,5,69,8.77,BO,1694985311
187,tuy hoa,46.652,126.9607,16.82000000000005,92,100,6.6,CN,1694985312
188,basco,40.3278,-91.2001,24.5,36,65,3.32,US,1694985313
189,fada,9.5986,8.4422,18.200000000000045,94,99,1.2,NG,1694985313
190,vorgashor,67.5812,63.7837,0.6400000000000432,94,8,3.11,RU,1694985314
191,hamilton,43.2561,-79.8729,23.82000000000005,61,75,4.63,CA,1694985171
192,charlestown,43.2387,-72.4246,24.05000000000001,65,100,0.89,US,1694985315
193,hobyo,5.3495,48.5264,25.230000000000018,82,98,11.88,SO,1694985316
194,naifaru,5.445,73.3651,27.230000000000018,80,99,4.24,MV,1694985317
195,khuzdar,27.8,66.6167,27.090000000000032,40,94,1.28,PK,1694985318
196,turgutlu,38.5,27.7084,19.379999999999995,71,5,0.92,TR,1694985318
197,tchollire,8.4033,14.1675,21.350000000000023,94,23,0.31,CM,1694985319
198,baikonur,45.6322,63.3209,18.08000000000004,37,27,4.65,KZ,1694985320
199,katpur,21.2137,77.9073,22.439999999999998,92,22,2.0,IN,1694985321
200,hirara,24.9264,125.2411,26.25,94,7,2.57,JP,1694985321
201,geraldton,-28.7704,114.6147,8.090000000000032,87,1,3.09,AU,1694985322
202,n'dalatando,-9.2985,14.9145,22.32000000000005,71,14,2.51,AO,1694985323
203,naze,5.452,7.0567,23.400000000000034,96,100,1.98,NG,1694985323
204,berbera,10.4386,45.0134,32.460000000000036,53,94,1.51,SO,1694985324
205,dosquebradas,4.834,-75.6713,26.100000000000023,61,40,1.03,CO,1694985156
206,mo i rana,66.3111,14.1387,7.470000000000027,89,0,1.54,NO,1694985326
207,saynshand,44.8884,110.1431,11.410000000000025,75,23,4.55,MN,1694985327
208,new norfolk,-42.7802,147.0615,9.410000000000025,75,41,1.89,AU,1694985327
209,remire-montjoly,4.905,-52.2772,30.0,62,0,3.09,GF,1694985328
210,anloga,5.7936,0.8985,25.060000000000002,88,93,5.61,GH,1694985329
211,fortuna,40.5974,-124.156,21.160000000000025,78,40,4.63,US,1694985330
212,flying fish cove,-10.4213,105.6744,24.24000000000001,83,75,4.63,CX,1694985330
213,mednogorsk,51.4049,57.5803,12.330000000000041,77,29,2.66,RU,1694985331
214,venancio aires,-29.6143,-52.1932,27.04000000000002,77,0,2.02,BR,1694985332
215,codrington,51.5082,-2.3937,17.53000000000003,96,60,0.45,GB,1694985333
216,marovoay,-16.1088,46.642,22.80000000000001,77,0,0.97,MG,1694985333
217,tchibanga,-2.9171,10.9956,23.870000000000005,84,98,2.01,GA,1694985334
218,tofol,5.326,163.0087,28.25,74,100,2.19,FM,1694985335
219,jiangzi,28.9149,89.6037,8.920000000000016,61,45,2.62,CN,1694985336
220,isabela,18.5008,-67.0243,30.83000000000004,74,75,5.66,PR,1694985336
221,darwin,-12.4604,130.841,23.05000000000001,83,0,3.09,AU,1694985337
222,tari,10.0928,17.4689,22.75,96,94,2.0,TD,1694985338
223,aasiaat,68.7096,-52.8513,-0.8999999999999773,85,78,1.06,GL,1694985338
224,tahe,52.3696,124.5765,7.32000000000005,99,100,0.87,CN,1694985339
225,dapa,9.7569,126.0516,27.310000000000002,78,84,2.54,PH,1694985341
226,san fernando,36.4644,-6.1982,20.629999999999995,72,1,3.71,ES,1694985342
227,hastings,50.8554,0.5825,21.189999999999998,44,100,3.31,GB,1694985343
228,salinopolis,-0.6259,-47.3443,26.99000000000001,80,57,5.33,BR,1694985343
229,medicine hat,50.043,-110.679,31.410000000000025,14,75,7.2,CA,1694985344
230,uturoa,-16.7437,-151.4594,23.689999999999998,83,51,4.85,PF,1694985345
231,fort st. john,56.2524,-120.8469,18.939999999999998,32,75,8.75,CA,1694985345
232,rongelap,11.1629,166.8943,27.900000000000034,81,95,8.29,MH,1694985346
233,glace bay,46.1949,-59.9562,18.950000000000045,89,75,8.23,CA,1694985347
234,constantia,44.1767,28.6508,16.590000000000032,61,64,4.72,RO,1694985348
235,tralee,52.2693,-9.7054,13.740000000000009,92,100,3.53,IE,1694985348
236,ust-nera,64.5664,143.2378,1.650000000000034,85,27,2.09,RU,1694985349
237,lewistown,47.0639,-109.4282,29.960000000000036,14,0,4.63,US,1694985350
238,benjamin constant,-4.3783,-70.0291,31.08000000000004,66,20,2.57,BR,1694985350
239,freetown,8.479,-13.268,25.710000000000036,84,89,3.75,SL,1694985351
240,uusikaupunki,60.8017,21.4086,10.800000000000011,62,80,2.43,FI,1694985352
241,bridgewater,41.9904,-70.975,26.110000000000014,58,0,2.57,US,1694985353
242,qandala,11.4719,49.8734,33.22000000000003,51,74,1.14,SO,1694985353
243,ambon,47.5542,-2.5567,20.600000000000023,83,23,3.31,FR,1694985354
244,bayanhongor,46.1937,100.7143,3.900000000000034,74,50,1.6,MN,1694985355
245,as salamiyah,13.7976,45.9385,30.470000000000027,54,97,1.78,YE,1694985356
246,wailua homesteads,22.0581,-159.3691,29.400000000000034,68,100,6.69,US,1694985356
247,kolokani,13.5773,-8.0313,21.0,97,100,5.8,ML,1694985357
248,qamdo,31.145,97.1699,9.550000000000011,93,93,1.06,CN,1694985358
249,birobidzhan,48.7882,132.9282,11.660000000000025,95,15,1.66,RU,1694985358
